key,4,5,6
861,"To entrust an item to or retrieve an item from your retainer, simply drag it from one inventory window to the other. To transfer gil, click on the <hex:024804F201F403><hex:024904F201F503>Gil Transfer<hex:0249020103><hex:0248020103> button to open a separate window.<hex:02100103><hex:02100103>To entrust stackable items that are identical to those already possessed by your retainer, select the <hex:024804F201F403><hex:024904F201F503>Entrust Duplicates<hex:0249020103><hex:0248020103> button.",,
862,,,
863,,,
864,,,
865,,,
866,,,
867,,,
868,,,
869,,,
870,"Some gathering points will possess certain characteristics that, when exploited, may increase overall yield, or number of gathering attempts.",,
871,"Gathering point characteristics are displayed directly beneath a point's integrity bar, but only can be seen after acquiring one of the Disciple of the Land <hex:024804F201F403><hex:024904F201F503>Whisperer<hex:0249020103><hex:0248020103> traits.",,
872,,,
873,,,
874,,,
875,,,
876,,,
877,,,
878,,,
879,,,
880,"The higher your <hex:024804F201F403><hex:024904F201F503>perception<hex:0249020103><hex:0248020103> rating, the better chance you have of obtaining high-quality (<hex:024804F201F403><hex:024904F201F503>HQ<hex:0249020103><hex:0248020103>) items while gathering.<hex:02100103><hex:02100103>(Some items do not have an HQ counterpart.)",,
881,You can use the Disciple of the Land action <hex:024804F201F403><hex:024904F201F503>Preparation<hex:0249020103><hex:0248020103> to confirm how high your perception rating must be before you are able to obtain HQ items. The percentage displayed in the gathering interface indicates your chance of success.,,
882,"Using certain actions or meeting certain attribute conditions can increase your chances of finding HQ items, but only if your perception rating is sufficient enough to obtain HQ items in the first place.",,
883,,,
884,,,
885,,,
886,,,
887,,,
888,,,
889,,,
890,Botanists can use hatchets and other cutting tools to log the forests of Eorzea and gather materials for use in crafting. Trees that are prime for logging are known as <hex:024804F201F403><hex:024904F201F503>mature trees<hex:0249020103><hex:0248020103>.,,
891,"Mature trees are only discernible from other foliage when using the action <hex:024804F201F403><hex:024904F201F503>Triangulate<hex:0249020103><hex:0248020103>. While this action is active, the location of mature trees is displayed on the <hex:024804F201F403><hex:024904F201F503>minimap<hex:0249020103><hex:0248020103>.",,
892,"Once you have arrived at a mature tree, right-click it to begin logging.",,
893,"Mature trees are only discernible from other foliage when using the action <hex:024804F201F403><hex:024904F201F503>Triangulate<hex:0249020103><hex:0248020103>. While this action is active, the location of mature trees is displayed on the <hex:024804F201F403><hex:024904F201F503>minimap<hex:0249020103><hex:0248020103>.",,
894,"Once you have arrived at a mature tree, target and select it to begin logging.",,
895,,,
896,,,
897,,,
898,,,
899,,,
900,As many as eight different types of items can be found on a single gathering point. Begin gathering by selecting an item from the list that appears after right-clicking the target.,,
901,"Your chances of successfully obtaining the selected item are displayed as a percentage to the right of its icon. Gear with a high <hex:024804F201F403><hex:024904F201F503>gathering<hex:0249020103><hex:0248020103> rating will improve these chances, but only if your class level is at or above the item level (also displayed to the right of the item icon).",,
902,"An item's position on the list is determined by its type. For example, <hex:024804F201F403><hex:024904F201F503>branches<hex:0249020103><hex:0248020103> are always found in the third slot. Remembering which type of items are located in which slots will help you when coming across a new type of mature tree.",,
903,,,
904,,,
905,,,
906,,,
907,,,
908,,,
909,,,
910,A list of items available through gathering can be viewed by opening the <hex:024804F201F403><hex:024904F201F503>gathering log<hex:0249020103><hex:0248020103>. This feature is accessible via <hex:024804F201F403><hex:024904F201F503>Logs<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.,,
911,Items that you have successfully gathered at least once will appear with a check mark on their icons. Gathering an item for the first time will earn you a special experience point bonus.,,
912,"Certain items can only be obtained in certain areas. To confirm where an item might be found, refer to your gathering log.",,
913,,,
914,,,
915,,,
916,,,
917,,,
918,,,
919,,,
920,"The Disciple of the Land action <hex:024804F201F403><hex:024904F201F503>Sneak<hex:0249020103><hex:0248020103> allows you to conceal yourself from enemies so that you may log, mine, or fish without fear of being attacked. Be mindful, however, that this ability is not effective against enemies with a level significantly higher than your own.",,
921,"The one drawback to this command is that it reduces movement speed by almost half, so when there are no threats nearby, it is recommended that you cancel the status by selecting the Stealth icon on your <hex:024804F201F403><hex:024904F201F503>hotbar<hex:0249020103><hex:0248020103> once again.",,
922,"Stealth cannot be used if you are being attacked by an enemy. Also, enemies with levels significantly higher than yours may be able to detect you, regardless of whether or not you have Stealth activated.",,
923,"The Disciple of the Land action <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> allows you to conceal yourself from enemies so that you may log, mine, or fish without fear of being attacked.",,
924,,,
925,,,
926,,,
927,,,
928,,,
929,,,
930,"In addition to logging, botanists can use secondary tools to <hex:024804F201F403><hex:024904F201F503>harvest<hex:0249020103><hex:0248020103> items from patches of foliage referred to as <hex:024804F201F403><hex:024904F201F503>lush vegetation<hex:0249020103><hex:0248020103>. As is the case with mature trees, these locations are only discernible when using the action <hex:024804F201F403><hex:024904F201F503>Triangulate<hex:0249020103><hex:0248020103>.",,
931,"To harvest, you must first equip a <hex:024804F201F403><hex:024904F201F503>scythe<hex:0249020103><hex:0248020103> to your <hex:024804F201F403><hex:024904F201F503>off hand<hex:0249020103><hex:0248020103>. Scythes can be obtained from shops, markets, or quests.",,
932,,,
933,,,
934,,,
935,,,
936,,,
937,,,
938,,,
939,,,
940,"You have obtained a whistle with which you can summon your very own minion! To learn the <hex:024804F201F403><hex:024904F201F503>Call Minion<hex:0249020103><hex:0248020103> action, you must first <hex:024804F201F403><hex:024904F201F503>Use<hex:0249020103><hex:0248020103> the whistle.",,
941,"Once you have used the item, a new entry will appear in your <hex:024804F201F403><hex:024904F201F503>Minion Guide<hex:0249020103><hex:0248020103> found under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>. You can either initiate the action from this menu, or drag the icon, set it to one of your <hex:024804F201F403><hex:024904F201F503>hotbars<hex:0249020103><hex:0248020103>, and initiate it from there.",,
942,"To send your minion away, simply re-select the summoning icon.<hex:02100103><hex:02100103>Minions can be summoned or dismissed at any time, and the whistle has no recast timer. Once you have learned the summoning action, you will never lose it, and it can be used with all classes or jobs. You can only summon one minion at a time.",,
943,"While minions do not generate any enmity, neither will they participate in battle. If you are KO'd, your minion will simply wander off back to wherever it is it rests until you call upon it again.",,
944,"Once you have used the item, a new entry will appear in the <hex:024804F201F403><hex:024904F201F503>Minion Guide<hex:0249020103><hex:0248020103> under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> in the main menu. You can either initiate the action from this menu, or set it to your <hex:024804F201F403><hex:024904F201F503>cross hotbar<hex:0249020103><hex:0248020103> and initiate it from there.",,
945,"To send your minion away, simply re-select the summoning icon.<hex:02100103><hex:02100103>Minions can be summoned or dismissed at any time, and the whistle has no recast timer. Once you have learned the summoning action, you will never lose it, and it can be used with all classes or jobs. You can only summon one minion at a time.",,
946,,,
947,,,
948,,,
949,,,
950,"You are now able to <hex:024804F201F403><hex:024904F201F503>dye<hex:0249020103><hex:0248020103> items! To dye a piece of gear, you must first have the proper colorant. Colorant can be crafted or purchased in stores.",,
951,"Once you have the proper colorant, dyeing an item is as easy as selecting the <hex:024804F201F403><hex:024904F201F503>Dye icon<hex:0249020103><hex:0248020103> from the <hex:024804F201F403><hex:024904F201F503>Actions & Traits<hex:0249020103><hex:0248020103> interface.<hex:02100103><hex:02100103>There is no limit to how many times an item can be dyed. Dye can also be removed by using an item called <hex:024804F201F403><hex:024904F201F503>terebinth<hex:0249020103><hex:0248020103>.",,
952,"It should be noted, however, that certain items require the completion of quests before they can be dyed.",,
953,"If you wish to paint a housing fixture or furnishing, you can do so by selecting <hex:024804F201F403><hex:024904F201F503>Furnishing Color<hex:0249020103><hex:0248020103> by accessing <hex:024804F201F403><hex:024904F201F503>Housing<hex:0249020103><hex:0248020103> within the <hex:024804F201F403><hex:024904F201F503>Social<hex:0249020103><hex:0248020103> menu. Alternately, furnishings can also be painted when selected from the inventory.",,
954,,,
955,,,
956,,,
957,,,
958,,,
959,,,
960,"You can now extract materia from items!<hex:02100103><hex:02100103>Materia extracted from one piece of gear can be affixed to another, improving its attributes.",,
961,"To extract materia from an item, you must have first created a <hex:024804F201F403><hex:024904F201F503>spiritbond<hex:0249020103><hex:0248020103> with it by using the piece repeatedly in battle, crafting, or gathering. Once an item's spiritbond reaches 100%, you will be able to select <hex:024804F201F403><hex:024904F201F503>Extract Materia<hex:0249020103><hex:0248020103> from the list of available subcommands.",,
