key,1,2
1321,An Eye for Detail: Carpenter V,"Craft 10,000 high-quality items as a carpenter."
1322,An Eye for Detail: Blacksmith V,"Craft 10,000 high-quality items as a blacksmith."
1323,An Eye for Detail: Armorer V,"Craft 10,000 high-quality items as an armorer."
1324,An Eye for Detail: Goldsmith V,"Craft 10,000 high-quality items as a goldsmith."
1325,An Eye for Detail: Leatherworker V,"Craft 10,000 high-quality items as a leatherworker."
1326,An Eye for Detail: Weaver V,"Craft 10,000 high-quality items as a weaver."
1327,An Eye for Detail: Alchemist V,"Craft 10,000 high-quality items as an alchemist."
1328,An Eye for Detail: Culinarian V,"Craft 10,000 high-quality items as a culinarian."
1329,An Eye for Quantity: Miner IV,"Gather 20,000 items with the Gatherer's Boon effect as a miner."
1330,An Eye for Quantity: Botanist IV,"Gather 20,000 items with the Gatherer's Boon effect as a botanist."
1331,The One that Didn't Get Away IV,"Catch 10,000 large-sized fish."
1332,,
1333,Getting Too Attached V,"Successfully affix 2,500 materia."
1334,Getting Too Attached VI,"Successfully affix 5,000 materia."
1335,An Extract Science V,"Successfully extract materia from 5,000 spiritbound items."
1336,To Crush Your Enemies VII,"Defeat 200,000 enemies."
1337,On the Payroll VI,"Earn a cumulative total of 20,000,000 gil from levequests."
1338,All the More Region to Leve VII,"Complete 5,000 regional battlecraft levequests."
1339,"Think Global, Quest Local VII","Complete 5,000 local tradecraft levequests."
1340,In the Outfield VII,"Complete 5,000 fieldcraft levequests."
1341,Uphill Battle IV,Complete 150 unique battlecraft levequests.
1342,With Saw in Hand IV,Complete 80 unique carpenter levequests.
1343,With Hammer in Hand IV,Complete 80 unique blacksmith levequests.
1344,With Steel in Hand IV,Complete 80 unique armorer levequests.
1345,With Gem in Hand IV,Complete 80 unique goldsmith levequests.
1346,With Skin in Hand IV,Complete 80 unique leatherworker levequests.
1347,With Needle in Hand IV,Complete 80 unique weaver levequests.
1348,With Pestle in Hand IV,Complete 80 unique alchemist levequests.
1349,With Pan in Hand IV,Complete 80 unique culinarian levequests.
1350,With Pick in Hand IV,Complete 70 unique miner levequests.
1351,With Axe in Hand IV,Complete 70 unique botanist levequests.
1352,With Bait in Hand IV,Complete 70 unique fisher levequests.
1353,Date with Destiny V,"Successfully complete 5,000 FATEs."
1354,Date with Destiny VI,"Successfully complete 10,000 FATEs."
1355,The Kindness of Strangers III,Resurrect a player who is not in your party or alliance 50 times.
1356,The Kindness of Strangers IV,Resurrect a player who is not in your party or alliance 100 times.
1357,The Kindness of Strangers V,Resurrect a player who is not in your party or alliance 200 times.
1358,,
1359,"Short-lived, the Queen",Successfully complete the FATE “Coeurls Chase Boys Chase Coeurls” with the highest rating possible.
1360,A Worthy Adversary,Successfully complete the FATE “Vedrfolnir Devoteth” with the highest rating possible.
1361,A Day at the Dzu,Successfully complete the FATE “We Fought a Dzu” with the highest rating possible.
1362,Falling Down,Successfully complete the FATE “Special Tarasque Force” with the highest rating possible.
1363,Neverlasting Gobstopper,Successfully complete the FATE “Metal Gears Revengeance 2” with the highest rating possible.
1364,Tipping the Scales,Successfully complete the FATE “Darkscale Devoureth” with the highest rating possible.
1365,Fantasy Islet,Successfully complete the FATE “On Dangerous Ground” with the highest rating possible.
1366,Between a Rock and a Hard Place I,Guide any of the three Grand Companies to victory on Seal Rock.
1367,Between a Rock and a Hard Place II,Guide any of the three Grand Companies to a total of 10 Seal Rock campaign victories combined.
1368,Between a Rock and a Hard Place III,Guide any of the three Grand Companies to a total of 30 Seal Rock campaign victories combined.
1369,Between a Rock and a Hard Place IV,Guide any of the three Grand Companies to a total of 50 Seal Rock campaign victories combined.
1370,Between a Rock and a Hard Place V,Guide any of the three Grand Companies to a total of 100 Seal Rock campaign victories combined.
1371,Beneath Enemy Rocks,Guide any of the three Grand Companies to a total of 300 Seal Rock campaign victories combined.
1372,Triple-decker IV,Obtain 90 unique Triple Triad cards.
1373,Triple Team III,Defeat 41 unique NPCs at Triple Triad.
1374,,
1375,,
1376,"I Need Your Clothes, Your Boots, and Your Broom",Complete the quest “Sweeping the Meadows.”
1377,Despicable You I,Obtain 50 minions.
1378,Despicable You II,Obtain 100 minions.
1379,Follow the Leader I,Collect 30 follow-type minions.
1380,Challenge Accepted,Complete the first 24 Verminion Challenges.
1381,A Load of Verminion I,Win a Lord of Verminion player battle (RP) match.
1382,A Load of Verminion II,Win 50 Lord of Verminion player battle (RP) matches.
1383,A Load of Verminion III,Win 100 Lord of Verminion player battle (RP) matches.
1384,A Load of Verminion IV,Win 300 Lord of Verminion player battle (RP) matches.
1385,The Road of Verminion I,Complete 4 different Lord of Verminion tournaments with double-digit victories and claim the associated rewards.
1386,Out of Sight Out of Bounds II,Complete entries 43-62 in your Heavensward sightseeing log.
1387,So It Goes,"Complete the main scenario quest “As Goes Light, So Goes Darkness.”"
1388,Paying the Bills,Complete the quest “To Rule the Skies.”
1389,Heaven Eleven,Complete the quest “A Journey to Remember.”
1390,Needs More Bell,Complete the quest “For Whom the Starlight Bell Tolls.”
1391,Gluten Free,Complete the quest “Monkey about Town.”
1392,If You Believe in Love after Life,Complete the quest “A Pair of Hearts.”
1393,False Idols,Complete the quest “The Lead Starling.”
1394,Anima Crossing,Complete the quest “Coming into Its Own.”
1395,When the Getting's Gundu I,Attain rank 1 reputation (neutral) with the Gundu tribe.
1396,When the Getting's Gundu II,Attain rank 3 reputation (friendly) with the Gundu tribe.
1397,When the Getting's Gundu III,Attain rank 5 reputation (respected) with the Gundu tribe.
1398,Top Gundu,Attain rank 7 reputation (sworn) with the Gundu tribe.
1399,Touching the Void,Complete the Void Ark.
1400,The King and Die,Defeat King Thordan in the Minstrel's Ballad: Thordan's Reign.
1401,Mapping the Realm: The Void Ark,Discover every location on the Void Ark.
1402,Mapping the Realm: Saint Mocianne's Arboretum,Discover every location within Saint Mocianne's Arboretum.
1403,Remapping the Realm: Pharos Sirius,Discover every location within Pharos Sirius (Hard).
1404,Mapping the Realm: The Diadem,Discover every location in the Diadem.
1405,Back to School I,Complete the quest “More than Meets Her Eye.”
1406,Animaniac: Ancile & Almace,Obtain the anima weapons Ancile and Almace.
1407,Animaniac: Verethragna,Obtain the anima weapons Verethragna.
1408,Animaniac: Ukonvasara,Obtain the anima weapon Ukonvasara.
1409,Animaniac: Rhongomiant,Obtain the anima weapon Rhongomiant.
1410,Animaniac: Gandiva,Obtain the anima weapon Gandiva.
1411,Animaniac: Majestas,Obtain the anima weapon Majestas.
1412,Animaniac: Hvergelmir,Obtain the anima weapon Hvergelmir.
1413,Animaniac: The Draconomicon,Obtain the anima weapon the <Emphasis>Draconomicon</Emphasis>.
1414,Animaniac: Tetrabiblos,Obtain the anima weapon <Emphasis>Tetrabiblos</Emphasis>.
1415,Animaniac: Kannagi,Obtain the anima weapons Kannagi.
1416,Animaniac: Armageddon,Obtain the anima weapon Armageddon.
1417,Animaniac: Nothung,Obtain the anima weapon Nothung.
1418,Animaniac: Deneb,Obtain the anima weapon Deneb.
1419,Foot in the Clouds I,Receive an evaluation of 200 or better on an exploratory mission to the Diadem.
1420,Foot in the Clouds II,Receive an evaluation of 200 or better on a total of 10 exploratory missions to the Diadem.
1421,Foot in the Clouds III,Receive an evaluation of 200 or better on a total of 100 exploratory missions to the Diadem.
1422,Hand in the Clouds I,Receive an evaluation of 400 or better on an exploratory mission to the Diadem.
1423,Hand in the Clouds II,Receive an evaluation of 400 or better on a total of 10 exploratory missions to the Diadem.
1424,Hand in the Clouds III,Receive an evaluation of 400 or better on a total of 100 exploratory missions to the Diadem.
1425,Head in the Clouds I,Receive an evaluation of 600 or better on an exploratory mission to the Diadem.
1426,Head in the Clouds II,Receive an evaluation of 600 or better on a total of 10 exploratory missions to the Diadem.
1427,Head in the Clouds III,Receive an evaluation of 600 or better on a total of 100 exploratory missions to the Diadem.
1428,Crown of Thorns I,Slay a notorious monster on an exploratory mission to the Diadem of any difficulty.
1429,Crown of Thorns II,Slay a total of 5 notorious monsters on exploratory missions to the Diadem of any difficulty.
1430,Crown of Thorns III,Slay a total of 10 notorious monsters on exploratory missions to the Diadem of any difficulty.
1431,Crown of Thorns IV,Slay a total of 50 notorious monsters on exploratory missions to the Diadem of any difficulty.
1432,Crown of Thorns V,Slay a total of 100 notorious monsters on exploratory missions to the Diadem of any difficulty.
1433,The Leader of the Band I,Add 10 unique music rolls to your orchestrion.
1434,The Leader of the Band II,Add 30 unique music rolls to your orchestrion.
1435,Battle Bred I,Participate in your first match in the Feast or Crystalline Conflict.
1436,Battle Bred II,Participate in 50 matches in the Feast or Crystalline Conflict.
1437,Battle Bred III,Participate in 100 matches in the Feast or Crystalline Conflict.
1438,Battle Bred IV,Participate in 200 matches in the Feast or Crystalline Conflict.
1439,Battle Bred V,Participate in 500 matches in the Feast or Crystalline Conflict.
1440,Raised by Wolves,"Participate in 1,000 matches in the Feast or Crystalline Conflict."
1441,Blood Born I,Triumph for the first time in the Feast or Crystalline Conflict.
1442,Blood Born II,Triumph in 50 matches in the Feast or Crystalline Conflict.
1443,Blood Born III,Triumph in 100 matches in the Feast or Crystalline Conflict.
1444,Blood Born IV,Triumph in 200 matches in the Feast or Crystalline Conflict.
1445,Blood Born V,Triumph in 500 matches in the Feast or Crystalline Conflict.
1446,The Young and the Relentless,"Triumph in 1,000 matches in the Feast or Crystalline Conflict."
1447,A Wolf in Plate Armor I,Triumph in 10 matches in the Feast or Crystalline Conflict while taking on the role of tank.
1448,A Wolf in Plate Armor II,Triumph in 50 matches in the Feast or Crystalline Conflict while taking on the role of tank.
1449,A Wolf in Plate Armor III,Triumph in 100 matches in the Feast or Crystalline Conflict while taking on the role of tank.
1450,A Wolf in Plate Armor IV,Triumph in 500 matches in the Feast or Crystalline Conflict while taking on the role of tank.
1451,A Stalwart to Remember,"Triumph in 1,000 matches in the Feast or Crystalline Conflict while taking on the role of tank."
1452,A Wolf in Spiked Subligar I,Triumph in 10 matches in the Feast or Crystalline Conflict while taking on the role of melee DPS.
1453,A Wolf in Spiked Subligar II,Triumph in 50 matches in the Feast or Crystalline Conflict while taking on the role of melee DPS.
1454,A Wolf in Spiked Subligar III,Triumph in 100 matches in the Feast or Crystalline Conflict while taking on the role of melee DPS.
1455,A Wolf in Spiked Subligar IV,Triumph in 500 matches in the Feast or Crystalline Conflict while taking on the role of melee DPS.
1456,A Slayer to Remember,"Triumph in 1,000 matches in the Feast or Crystalline Conflict while taking on the role of melee DPS."
1457,A Wolf in Green Tights I,Triumph in 10 matches in the Feast or Crystalline Conflict while taking on the role of physical ranged DPS.
1458,A Wolf in Green Tights II,Triumph in 50 matches in the Feast or Crystalline Conflict while taking on the role of physical ranged DPS.
1459,A Wolf in Green Tights III,Triumph in 100 matches in the Feast or Crystalline Conflict while taking on the role of physical ranged DPS.
1460,A Wolf in Green Tights IV,Triumph in 500 matches in the Feast or Crystalline Conflict while taking on the role of physical ranged DPS.
1461,A Sniper to Remember,"Triumph in 1,000 matches in the Feast or Crystalline Conflict while taking on the role of physical ranged DPS."
1462,A Wolf in Dark Robes I,Triumph in 10 matches in the Feast or Crystalline Conflict while taking on the role of magical ranged DPS.
1463,A Wolf in Dark Robes II,Triumph in 50 matches in the Feast or Crystalline Conflict while taking on the role of magical ranged DPS.
1464,A Wolf in Dark Robes III,Triumph in 100 matches in the Feast or Crystalline Conflict while taking on the role of magical ranged DPS.
1465,A Wolf in Dark Robes IV,Triumph in 500 matches in the Feast or Crystalline Conflict while taking on the role of magical ranged DPS.
1466,A Spellcaster to Remember,"Triumph in 1,000 matches in the Feast or Crystalline Conflict while taking on the role of magical ranged DPS."
1467,A Wolf in White Robes I,Triumph in 10 matches in the Feast or Crystalline Conflict while taking on the role of healer.
1468,A Wolf in White Robes II,Triumph in 50 matches in the Feast or Crystalline Conflict while taking on the role of healer.
1469,A Wolf in White Robes III,Triumph in 100 matches in the Feast or Crystalline Conflict while taking on the role of healer.
1470,A Wolf in White Robes IV,Triumph in 500 matches in the Feast or Crystalline Conflict while taking on the role of healer.
1471,A Sawbones to Remember,"Triumph in 1,000 matches in the Feast or Crystalline Conflict while taking on the role of healer."
1472,I Hope Mentor Will Notice Me I,Complete 10 duties via Duty Roulette: Mentor.
1473,I Hope Mentor Will Notice Me II,Complete 50 duties via Duty Roulette: Mentor.
1474,I Hope Mentor Will Notice Me III,Complete 200 duties via Duty Roulette: Mentor.
